id,model,topic,dataset,english_proficiency,start_time,end_time,relevance,acceptability,difficulty,choices,confidence,question,user
295,t5-small-squad-race,computer science,wikipedia-10T,2,2023-02-17T02:21:20.169329Z,2023-02-17T02:21:38.719985Z,7,True,0,3,8,376,527ba6c8-551f-4581-b098-e4a3269b9f70
296,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-17T02:17:44.704987Z,2023-02-17T02:22:14.124885Z,7,True,2,4,6,410,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
297,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-17T02:22:14.632875Z,2023-02-17T02:22:31.161708Z,7,True,2,7,6,510,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
298,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-17T02:22:31.651642Z,2023-02-17T02:23:33.484912Z,7,True,3,7,6,710,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
299,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-17T02:23:33.994340Z,2023-02-17T02:24:12.122065Z,8,True,2,7,6,855,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
300,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-17T02:24:12.618239Z,2023-02-17T02:24:24.766437Z,7,True,2,7,6,310,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
301,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,2,2023-02-17T02:21:39.321989Z,2023-02-17T02:24:46.803892Z,6,True,5,1,8,1024,527ba6c8-551f-4581-b098-e4a3269b9f70
302,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-17T02:24:25.246776Z,2023-02-17T02:25:25.092495Z,8,True,2,7,7,411,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
303,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-17T02:25:25.622709Z,2023-02-17T02:25:36.454579Z,8,True,2,7,7,511,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
304,text-davinci-003-gpt-3,computer science,wikipedia-10T,2,2023-02-17T02:24:47.398108Z,2023-02-17T02:25:48.657328Z,7,True,1,0,8,778,527ba6c8-551f-4581-b098-e4a3269b9f70
305,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,2,2023-02-17T02:25:49.203991Z,2023-02-17T02:27:24.565916Z,6,True,7,5,8,577,527ba6c8-551f-4581-b098-e4a3269b9f70
306,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,2,2023-02-17T02:27:25.120973Z,2023-02-17T02:28:26.814256Z,8,True,0,1,8,478,527ba6c8-551f-4581-b098-e4a3269b9f70
307,t5-small-squad-race,computer science,wikipedia-10T,2,2023-02-17T02:28:27.361181Z,2023-02-17T02:29:08.027342Z,6,True,3,2,8,378,527ba6c8-551f-4581-b098-e4a3269b9f70
308,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-17T02:25:36.960820Z,2023-02-17T02:36:48.115893Z,8,True,3,7,7,711,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
309,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-17T02:36:48.608922Z,2023-02-17T02:37:16.664191Z,8,True,2,7,7,856,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
310,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,2,2023-02-17T02:34:28.190997Z,2023-02-17T02:37:29.750473Z,8,True,0,4,8,1023,527ba6c8-551f-4581-b098-e4a3269b9f70
311,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-17T02:37:17.168623Z,2023-02-17T02:37:46.809319Z,7,True,2,8,7,311,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
312,text-davinci-003-gpt-3,computer science,wikipedia-10T,2,2023-02-17T02:37:30.424031Z,2023-02-17T02:38:21.499475Z,7,True,0,4,8,777,527ba6c8-551f-4581-b098-e4a3269b9f70
313,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,2,2023-02-17T02:38:22.133571Z,2023-02-17T02:39:36.965310Z,7,True,0,6,8,578,527ba6c8-551f-4581-b098-e4a3269b9f70
314,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,2,2023-02-17T02:39:37.654500Z,2023-02-17T02:41:22.265238Z,5,True,4,6,8,477,527ba6c8-551f-4581-b098-e4a3269b9f70
315,t5-small-squad-race,computer science,wikipedia-10T,2,2023-02-17T02:41:22.903003Z,2023-02-17T02:41:53.917073Z,8,True,0,6,8,377,527ba6c8-551f-4581-b098-e4a3269b9f70
316,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,2,2023-02-17T02:41:54.473754Z,2023-02-17T02:45:40.821796Z,8,True,0,5,8,469,527ba6c8-551f-4581-b098-e4a3269b9f70
317,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,2,2023-02-17T02:45:41.419806Z,2023-02-17T02:46:09.348441Z,8,True,0,5,8,569,527ba6c8-551f-4581-b098-e4a3269b9f70
318,text-davinci-003-gpt-3,computer science,wikipedia-10T,2,2023-02-17T02:46:09.987063Z,2023-02-17T02:46:42.188400Z,7,True,0,7,8,769,527ba6c8-551f-4581-b098-e4a3269b9f70
319,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,2,2023-02-17T02:46:42.854095Z,2023-02-17T02:48:29.183038Z,5,True,5,5,8,1015,527ba6c8-551f-4581-b098-e4a3269b9f70
320,t5-small-squad-race,computer science,wikipedia-10T,2,2023-02-17T02:48:29.814734Z,2023-02-17T02:49:08.860265Z,2,False,8,0,8,369,527ba6c8-551f-4581-b098-e4a3269b9f70
321,t5-small-squad-race,computer science,wikipedia-10T,2,2023-02-17T02:49:09.457175Z,2023-02-17T02:50:54.665187Z,4,False,1,6,8,370,527ba6c8-551f-4581-b098-e4a3269b9f70
322,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,2,2023-02-17T02:50:55.257653Z,2023-02-17T02:51:19.821372Z,8,True,0,2,8,470,527ba6c8-551f-4581-b098-e4a3269b9f70
323,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,2,2023-02-17T02:51:20.421976Z,2023-02-17T02:52:02.516872Z,8,True,0,7,8,570,527ba6c8-551f-4581-b098-e4a3269b9f70
324,text-davinci-003-gpt-3,computer science,wikipedia-10T,2,2023-02-17T02:52:03.149483Z,2023-02-17T02:52:38.254403Z,8,True,0,8,8,770,527ba6c8-551f-4581-b098-e4a3269b9f70
325,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,2,2023-02-17T02:52:38.875127Z,2023-02-17T02:53:10.025228Z,7,True,3,7,8,1016,527ba6c8-551f-4581-b098-e4a3269b9f70
326,t5-small-squad-race,computer science,wikipedia-10T,2,2023-02-17T02:53:10.565548Z,2023-02-17T02:55:53.934254Z,6,True,7,7,8,371,527ba6c8-551f-4581-b098-e4a3269b9f70
327,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,2,2023-02-17T02:55:54.548749Z,2023-02-17T02:57:07.619936Z,6,True,8,6,8,471,527ba6c8-551f-4581-b098-e4a3269b9f70
328,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,2,2023-02-17T02:57:08.254797Z,2023-02-17T02:57:28.827844Z,8,True,0,8,8,571,527ba6c8-551f-4581-b098-e4a3269b9f70
329,text-davinci-003-gpt-3,computer science,wikipedia-10T,2,2023-02-17T02:57:29.391141Z,2023-02-17T02:58:00.123967Z,8,True,0,7,8,771,527ba6c8-551f-4581-b098-e4a3269b9f70
330,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,2,2023-02-17T02:58:00.732558Z,2023-02-17T02:58:32.114522Z,4,True,6,4,8,1017,527ba6c8-551f-4581-b098-e4a3269b9f70
341,t5-small-squad-race,computer science,wikipedia-10T,2,2023-02-17T05:01:37.143885Z,2023-02-17T05:06:01.497381Z,7,True,0,7,7,372,527ba6c8-551f-4581-b098-e4a3269b9f70
342,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,2,2023-02-17T05:06:02.181892Z,2023-02-17T05:06:50.836529Z,8,True,0,8,8,472,527ba6c8-551f-4581-b098-e4a3269b9f70
343,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,2,2023-02-17T05:06:51.329834Z,2023-02-17T05:07:18.779441Z,7,True,0,7,8,572,527ba6c8-551f-4581-b098-e4a3269b9f70
344,text-davinci-003-gpt-3,computer science,wikipedia-10T,2,2023-02-17T05:07:19.412071Z,2023-02-17T05:08:46.783194Z,7,True,0,8,2,772,527ba6c8-551f-4581-b098-e4a3269b9f70
345,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,2,2023-02-17T05:08:47.520269Z,2023-02-17T05:09:12.027117Z,7,True,0,7,8,1018,527ba6c8-551f-4581-b098-e4a3269b9f70
346,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T05:09:12.639652Z,2023-02-17T05:12:16.239629Z,8,True,0,6,8,348,527ba6c8-551f-4581-b098-e4a3269b9f70
347,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:12:16.823605Z,2023-02-17T05:13:44.497352Z,7,True,1,2,8,994,527ba6c8-551f-4581-b098-e4a3269b9f70
348,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T05:13:45.090618Z,2023-02-17T05:16:33.482113Z,3,True,0,5,7,349,527ba6c8-551f-4581-b098-e4a3269b9f70
349,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T05:16:34.042651Z,2023-02-17T05:17:06.971631Z,4,True,0,8,7,549,527ba6c8-551f-4581-b098-e4a3269b9f70
350,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T05:17:07.667628Z,2023-02-17T05:17:44.067531Z,8,True,0,8,7,449,527ba6c8-551f-4581-b098-e4a3269b9f70
351,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:17:44.683027Z,2023-02-17T05:20:21.629451Z,6,True,0,7,2,749,527ba6c8-551f-4581-b098-e4a3269b9f70
352,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:20:27.227726Z,2023-02-17T05:20:53.848582Z,7,True,0,8,8,995,527ba6c8-551f-4581-b098-e4a3269b9f70
353,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T05:20:54.504737Z,2023-02-17T05:23:05.310950Z,1,True,7,0,8,350,527ba6c8-551f-4581-b098-e4a3269b9f70
354,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T05:23:05.965427Z,2023-02-17T05:23:41.131239Z,8,True,0,0,8,450,527ba6c8-551f-4581-b098-e4a3269b9f70
355,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T05:23:41.802725Z,2023-02-17T05:24:24.493290Z,6,True,1,0,8,550,527ba6c8-551f-4581-b098-e4a3269b9f70
356,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:24:25.090951Z,2023-02-17T05:25:12.366733Z,8,True,0,7,8,750,527ba6c8-551f-4581-b098-e4a3269b9f70
357,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:25:12.930789Z,2023-02-17T05:25:52.457615Z,6,True,1,0,8,996,527ba6c8-551f-4581-b098-e4a3269b9f70
358,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T05:25:52.959514Z,2023-02-17T05:28:38.279046Z,7,True,6,0,8,351,527ba6c8-551f-4581-b098-e4a3269b9f70
359,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T05:28:38.898030Z,2023-02-17T05:29:54.676656Z,7,False,0,6,8,451,527ba6c8-551f-4581-b098-e4a3269b9f70
360,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T05:29:55.313227Z,2023-02-17T05:31:06.019516Z,6,True,0,7,2,551,527ba6c8-551f-4581-b098-e4a3269b9f70
361,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:31:06.697129Z,2023-02-17T05:31:47.450499Z,8,True,0,8,8,751,527ba6c8-551f-4581-b098-e4a3269b9f70
362,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:31:48.037231Z,2023-02-17T05:35:54.957413Z,5,True,1,7,4,997,527ba6c8-551f-4581-b098-e4a3269b9f70
363,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T05:35:55.535944Z,2023-02-17T05:39:23.164323Z,6,False,0,4,6,352,527ba6c8-551f-4581-b098-e4a3269b9f70
364,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T05:39:23.712486Z,2023-02-17T05:39:54.120506Z,7,True,0,2,8,452,527ba6c8-551f-4581-b098-e4a3269b9f70
365,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T05:39:54.743978Z,2023-02-17T05:40:39.140509Z,7,True,0,7,8,552,527ba6c8-551f-4581-b098-e4a3269b9f70
366,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:40:39.803893Z,2023-02-17T05:42:34.597120Z,6,True,0,7,6,752,527ba6c8-551f-4581-b098-e4a3269b9f70
367,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:42:35.226596Z,2023-02-17T05:43:57.172379Z,4,True,0,5,5,998,527ba6c8-551f-4581-b098-e4a3269b9f70
368,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T05:43:57.758908Z,2023-02-17T05:46:54.701242Z,8,True,0,8,8,354,527ba6c8-551f-4581-b098-e4a3269b9f70
369,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T05:46:55.245811Z,2023-02-17T05:47:32.423670Z,8,True,0,2,8,454,527ba6c8-551f-4581-b098-e4a3269b9f70
370,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T05:47:33.055454Z,2023-02-17T05:47:52.290994Z,8,True,0,0,8,553,527ba6c8-551f-4581-b098-e4a3269b9f70
371,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:47:52.839406Z,2023-02-17T05:48:24.649581Z,6,True,0,6,8,754,527ba6c8-551f-4581-b098-e4a3269b9f70
372,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:48:25.254770Z,2023-02-17T05:49:31.227311Z,8,True,0,4,8,1000,527ba6c8-551f-4581-b098-e4a3269b9f70
373,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T05:49:31.805213Z,2023-02-17T05:52:09.447102Z,6,True,0,0,7,353,527ba6c8-551f-4581-b098-e4a3269b9f70
374,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T05:52:10.065400Z,2023-02-17T05:52:41.635464Z,6,True,0,7,8,453,527ba6c8-551f-4581-b098-e4a3269b9f70
375,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T05:52:42.252398Z,2023-02-17T05:53:00.516172Z,6,True,0,7,8,554,527ba6c8-551f-4581-b098-e4a3269b9f70
376,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:53:01.157721Z,2023-02-17T05:54:38.811746Z,8,True,0,7,8,753,527ba6c8-551f-4581-b098-e4a3269b9f70
377,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:54:39.390109Z,2023-02-17T05:55:39.192856Z,6,True,0,5,8,999,527ba6c8-551f-4581-b098-e4a3269b9f70
378,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T05:55:39.799762Z,2023-02-17T05:56:48.511718Z,8,True,0,7,8,356,527ba6c8-551f-4581-b098-e4a3269b9f70
379,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T05:56:49.094447Z,2023-02-17T05:57:24.479887Z,7,True,0,7,8,456,527ba6c8-551f-4581-b098-e4a3269b9f70
380,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T05:57:25.095454Z,2023-02-17T05:57:46.130766Z,8,True,0,7,8,555,527ba6c8-551f-4581-b098-e4a3269b9f70
381,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:57:46.807020Z,2023-02-17T05:58:13.680669Z,8,True,0,8,8,756,527ba6c8-551f-4581-b098-e4a3269b9f70
382,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T05:58:14.272532Z,2023-02-17T05:59:08.718293Z,8,True,0,8,8,1002,527ba6c8-551f-4581-b098-e4a3269b9f70
383,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T05:59:09.355547Z,2023-02-17T06:02:21.862665Z,7,True,0,7,8,355,527ba6c8-551f-4581-b098-e4a3269b9f70
384,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T06:02:22.425035Z,2023-02-17T06:02:40.442913Z,7,True,0,4,8,455,527ba6c8-551f-4581-b098-e4a3269b9f70
385,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T06:02:41.025228Z,2023-02-17T06:02:57.775912Z,7,True,0,8,8,556,527ba6c8-551f-4581-b098-e4a3269b9f70
386,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T06:02:58.361850Z,2023-02-17T06:03:24.996971Z,8,True,0,8,8,755,527ba6c8-551f-4581-b098-e4a3269b9f70
387,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T06:03:25.607233Z,2023-02-17T06:03:57.473783Z,8,True,0,8,8,1001,527ba6c8-551f-4581-b098-e4a3269b9f70
388,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T06:03:58.123338Z,2023-02-17T06:08:48.288272Z,8,True,0,2,8,357,527ba6c8-551f-4581-b098-e4a3269b9f70
389,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T06:08:48.868064Z,2023-02-17T06:09:26.093532Z,8,True,0,8,8,457,527ba6c8-551f-4581-b098-e4a3269b9f70
390,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T06:09:26.691245Z,2023-02-17T06:09:47.978595Z,7,True,0,3,8,557,527ba6c8-551f-4581-b098-e4a3269b9f70
391,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T06:09:48.575112Z,2023-02-17T06:10:15.441361Z,7,True,0,7,8,757,527ba6c8-551f-4581-b098-e4a3269b9f70
392,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T06:10:16.105610Z,2023-02-17T06:10:46.163721Z,8,True,0,8,8,1003,527ba6c8-551f-4581-b098-e4a3269b9f70
393,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-17T06:10:46.731725Z,2023-02-17T06:12:17.042477Z,6,True,0,6,8,358,527ba6c8-551f-4581-b098-e4a3269b9f70
394,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T06:12:17.646112Z,2023-02-17T06:12:46.916323Z,7,True,0,8,8,458,527ba6c8-551f-4581-b098-e4a3269b9f70
395,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T06:12:47.541778Z,2023-02-17T06:13:03.454693Z,7,True,0,7,8,558,527ba6c8-551f-4581-b098-e4a3269b9f70
396,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T06:13:04.100480Z,2023-02-17T06:14:15.799919Z,6,True,4,6,8,758,527ba6c8-551f-4581-b098-e4a3269b9f70
397,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-17T06:14:16.391152Z,2023-02-17T06:14:38.772330Z,8,True,0,7,8,1004,527ba6c8-551f-4581-b098-e4a3269b9f70
398,flan-t5-large-multiqad-400k,physics,wikipedia-10T,2,2023-02-17T06:14:39.399014Z,2023-02-17T06:15:27.764017Z,4,True,0,7,8,448,527ba6c8-551f-4581-b098-e4a3269b9f70
399,flan-t5-large-multimcq-1M,physics,wikipedia-10T,2,2023-02-17T06:15:28.290066Z,2023-02-17T06:16:14.711571Z,6,True,0,8,8,548,527ba6c8-551f-4581-b098-e4a3269b9f70
400,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-17T06:16:15.339109Z,2023-02-17T06:16:41.986071Z,8,True,0,8,8,748,527ba6c8-551f-4581-b098-e4a3269b9f70
401,t5-small-squad-race,music,wikipedia-10T,2,2023-02-17T06:16:42.608320Z,2023-02-17T06:19:24.699235Z,4,True,8,2,8,304,527ba6c8-551f-4581-b098-e4a3269b9f70
402,flan-t5-large-multiqad-400k,music,wikipedia-10T,2,2023-02-17T06:19:25.294503Z,2023-02-17T06:20:04.791926Z,7,True,0,8,8,404,527ba6c8-551f-4581-b098-e4a3269b9f70
403,flan-t5-large-multimcq-1M,music,wikipedia-10T,2,2023-02-17T06:20:05.387443Z,2023-02-17T06:20:58.960065Z,6,True,0,7,6,504,527ba6c8-551f-4581-b098-e4a3269b9f70
404,text-davinci-003-gpt-3,music,wikipedia-10T,2,2023-02-17T06:20:59.642982Z,2023-02-17T06:21:24.178433Z,7,True,0,7,8,704,527ba6c8-551f-4581-b098-e4a3269b9f70
405,ft-babbage-multiqad-400k-gpt-3,music,wikipedia-10T,2,2023-02-17T06:21:24.783605Z,2023-02-17T06:22:21.672042Z,8,True,0,7,8,849,527ba6c8-551f-4581-b098-e4a3269b9f70
406,ft-babbage-multiqad-400k-gpt-3,music,wikipedia-10T,2,2023-02-17T06:36:19.155542Z,2023-02-17T06:44:01.039999Z,6,True,8,8,8,850,1863e41e-7369-4d77-845e-0868d48b8902
407,text-davinci-003-gpt-3,music,wikipedia-10T,2,2023-02-17T06:44:01.550131Z,2023-02-17T06:45:53.292350Z,8,True,2,8,8,705,1863e41e-7369-4d77-845e-0868d48b8902
408,flan-t5-large-multimcq-1M,music,wikipedia-10T,2,2023-02-17T06:45:53.807343Z,2023-02-17T06:46:57.393924Z,6,True,2,0,8,505,1863e41e-7369-4d77-845e-0868d48b8902
409,flan-t5-large-multiqad-400k,music,wikipedia-10T,2,2023-02-17T06:46:57.915833Z,2023-02-17T06:51:04.534895Z,4,True,2,2,8,405,1863e41e-7369-4d77-845e-0868d48b8902
410,flan-t5-large-multiqad-400k,history,wikipedia-10T,2,2023-02-17T06:47:19.049412Z,2023-02-17T06:51:36.686619Z,6,True,1,4,2,438,6c2c3905-2e8b-436b-8fc4-5044dd3d5e38
411,t5-small-squad-race,music,wikipedia-10T,2,2023-02-17T06:51:05.525650Z,2023-02-17T06:54:01.034849Z,4,True,2,8,8,305,1863e41e-7369-4d77-845e-0868d48b8902
412,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,2,2023-02-17T07:07:18.181384Z,2023-02-17T07:09:19.645771Z,5,True,2,8,8,1019,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
413,text-davinci-003-gpt-3,computer science,wikipedia-10T,2,2023-02-17T07:09:20.149638Z,2023-02-17T07:14:27.215460Z,4,True,6,2,2,773,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
414,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,2,2023-02-17T07:14:27.716291Z,2023-02-17T07:15:16.156537Z,4,True,2,8,8,573,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
415,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,2,2023-02-17T07:15:16.635075Z,2023-02-17T07:16:19.003402Z,4,True,2,8,8,473,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
416,t5-small-squad-race,computer science,wikipedia-10T,2,2023-02-17T07:16:28.476787Z,2023-02-17T07:17:32.232211Z,4,True,8,0,2,373,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
417,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,4,2023-02-17T07:41:38.196406Z,2023-02-17T07:42:32.167826Z,4,False,7,4,4,994,78580e19-b8e1-47b0-87e7-e89375b3cf95
418,t5-small-squad-race,physics,wikipedia-10T,4,2023-02-17T07:42:32.825046Z,2023-02-17T07:43:47.518488Z,6,True,7,5,7,348,78580e19-b8e1-47b0-87e7-e89375b3cf95
419,flan-t5-large-multiqad-400k,physics,wikipedia-10T,4,2023-02-17T07:43:48.239595Z,2023-02-17T07:51:48.943698Z,7,True,7,6,8,449,78580e19-b8e1-47b0-87e7-e89375b3cf95
420,flan-t5-large-multimcq-1M,physics,wikipedia-10T,4,2023-02-17T07:51:49.600842Z,2023-02-17T07:53:31.177052Z,8,True,7,7,7,549,78580e19-b8e1-47b0-87e7-e89375b3cf95
421,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-17T02:37:47.296473Z,2023-02-17T08:30:34.260378Z,8,True,2,7,7,412,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
422,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-17T08:30:34.749720Z,2023-02-17T08:31:26.753018Z,8,True,3,7,7,512,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
423,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-17T08:31:27.261448Z,2023-02-17T08:37:47.045240Z,7,True,3,7,7,712,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
424,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-17T08:37:47.566831Z,2023-02-17T08:41:59.725566Z,7,True,3,8,7,857,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
425,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-17T08:42:00.218578Z,2023-02-17T08:42:38.827799Z,8,True,2,8,7,312,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
426,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-17T08:42:39.332008Z,2023-02-17T08:44:24.424366Z,8,True,2,6,8,414,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
427,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-17T08:44:24.915103Z,2023-02-17T08:47:05.207578Z,8,True,2,7,8,513,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
428,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-17T08:47:05.708382Z,2023-02-17T08:48:10.157490Z,4,False,6,3,8,714,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
429,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-17T08:48:10.667525Z,2023-02-17T08:48:57.754544Z,2,False,6,3,8,859,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
430,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-17T08:48:58.249356Z,2023-02-17T08:49:22.120850Z,5,True,1,1,8,314,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
431,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-17T08:49:22.619948Z,2023-02-17T08:49:50.187039Z,8,True,2,3,7,413,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
432,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-17T08:49:50.691658Z,2023-02-17T08:50:03.759499Z,8,True,2,6,7,514,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
433,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-17T08:50:04.256725Z,2023-02-17T08:53:47.658229Z,8,True,2,5,7,713,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
434,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-17T08:53:48.158436Z,2023-02-17T08:54:06.741881Z,8,True,2,6,7,858,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
435,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-17T08:54:07.240042Z,2023-02-17T08:54:16.095378Z,8,True,2,5,7,313,1d5efb77-b5d5-411b-84eb-88d7bc4d6477
